Date,Open,High,Low,Close,Volume
19-12-2014,2464,2520.25,2464,2508.95,100908
22-12-2014,2532.8,2532.8,2475.15,2513,80760
23-12-2014,2518.2,2535,2496.15,2517.05,62280
24-12-2014,2516,2518.5,2473.95,2481.15,75618
26-12-2014,2485,2510.9,2466.7,2505.5,87044
29-12-2014,2505.1,2535,2505.1,2524.7,52376
30-12-2014,2525,2542.3,2515.5,2531.3,47486
31-12-2014,2526,2560,2526,2554.7,52082
01-01-2015,2554.35,2563.5,2542,2548.2,35272
02-01-2015,2547.25,2589,2547.25,2570.85,177124
05-01-2015,2593,2599.05,2527,2537.9,130358
06-01-2015,2527,2527,2440.05,2446.55,176534
07-01-2015,2460.5,2479,2407.4,2416.8,281004
08-01-2015,2445,2450,2423.05,2443.85,105244
09-01-2015,2450,2518,2450,2512.2,192712
12-01-2015,2520,2529,2480.85,2512.05,129186
13-01-2015,2515.3,2530,2480.25,2498.3,94802
14-01-2015,2503.55,2530.8,2503,2518.15,82250
15-01-2015,2521.95,2583.5,2521.95,2545,1897278
16-01-2015,2540,2545,2484,2531.9,367472
19-01-2015,2531.9,2552.7,2502.9,2509.75,93902
20-01-2015,2526.9,2529.65,2483.25,2499.55,180204
21-01-2015,2516,2519,2490.1,2511.35,120524
22-01-2015,2511.9,2520.8,2495,2512.75,109956
23-01-2015,2505,2530,2495.1,2501.7,115804
27-01-2015,2519.9,2519.9,2490.1,2502.8,104384
28-01-2015,2503,2543.05,2501.35,2534.7,171742
29-01-2015,2535,2558.4,2512.1,2541.35,105674
30-01-2015,2545,2574.95,2470.15,2481,301548
02-02-2015,2482.1,2520,2464.5,2512.8,101692
03-02-2015,2501,2560,2501,2554.8,182210
04-02-2015,2565,2569.65,2503.45,2514,96438
05-02-2015,2515,2590,2515,2551.9,462972
06-02-2015,2552,2592,2551.9,2576,140984
09-02-2015,2575,2575,2501,2515.15,114180
10-02-2015,2505,2524.2,2436,2442.95,303682
11-02-2015,2460,2487.6,2448,2460.15,111550
12-02-2015,2479,2479,2448,2462.8,87110
13-02-2015,2470,2546.75,2461.75,2538.65,208820
16-02-2015,2550,2593.45,2550,2585.25,171790
18-02-2015,2587,2640,2565.55,2633.9,252552
19-02-2015,2648,2685,2635,2679.7,160138
20-02-2015,2680.1,2694.95,2643.85,2674.85,114720
23-02-2015,2673.9,2719.9,2671.55,2695.05,124512
24-02-2015,2697.5,2727,2681.6,2707.15,155542
25-02-2015,2708,2722.95,2668,2671.3,90696
26-02-2015,2675,2694.2,2626.3,2656.35,100572
27-02-2015,2653,2670.9,2618.25,2663.75,116408
28-02-2015,2663.75,2663.75,2663.75,2663.75,0
02-03-2015,2675.1,2707,2653.25,2670.15,82386
03-03-2015,2670,2790,2670,2774.7,234874
04-03-2015,2775,2810,2717.95,2743.4,178838
05-03-2015,2748,2768.15,2686,2696.35,155622
09-03-2015,2640,2680.25,2611.8,2643.15,170774
10-03-2015,2643.25,2674.6,2595.35,2642.8,194476
11-03-2015,2639.55,2661.35,2601,2609.35,159988
12-03-2015,2616,2624.8,2591,2619,116044
13-03-2015,2625,2638.6,2572.15,2581.05,141250
16-03-2015,2582,2609.95,2556.5,2565.35,87322
17-03-2015,2580.2,2605.5,2557.95,2580.9,97638
18-03-2015,2590,2598.9,2554.5,2560.7,91332
19-03-2015,2585,2606,2569.2,2594.4,103054
20-03-2015,2600,2616.75,2589.3,2609.65,201954
23-03-2015,2611,2630.75,2607,2610.55,71220
24-03-2015,2621.95,2636,2582.05,2593.55,118228
25-03-2015,2599,2614,2545.25,2573.1,217838
26-03-2015,2557.8,2586.1,2501.65,2513.35,92698
27-03-2015,2531,2571.25,2506.85,2516.2,122936
30-03-2015,2525,2562.6,2518.1,2557.25,78396
31-03-2015,2560,2567.4,2519.15,2547.05,129270
01-04-2015,2565,2565,2522.5,2543.4,349360
06-04-2015,2555,2560.45,2503.65,2546,120978
07-04-2015,2568,2592,2547.25,2586.1,102886
08-04-2015,2588,2652,2581.25,2644.35,109442
09-04-2015,2678.8,2683.95,2635.15,2661.15,135952
10-04-2015,2655,2669.65,2628.8,2651.95,75400
13-04-2015,2667,2667,2630,2650.25,75240
15-04-2015,2650,2712,2612.45,2624.7,280702
16-04-2015,2634.9,2634.9,2567.8,2585.2,230710
17-04-2015,2561,2561,2471,2476.2,748862
20-04-2015,2484,2486,2427,2430.65,1562296
21-04-2015,2438.9,2450,2402,2426.85,149130
22-04-2015,2425,2468.15,2407.1,2447.9,150400
23-04-2015,2472.1,2476.45,2433,2456.85,90060
24-04-2015,2458,2515,2450,2496.9,172258
27-04-2015,2509,2518.6,2486.35,2500.3,124642
28-04-2015,2505,2506.65,2456.1,2494.55,118132
29-04-2015,2494,2495,2453.05,2485.65,115012
30-04-2015,2484,2484,2428.3,2466.65,193446
04-05-2015,2482,2503.85,2457.15,2479.1,104748
05-05-2015,2501.25,2535,2500.15,2519.25,193750
06-05-2015,2511,2517,2456.6,2462.85,228294
07-05-2015,2465,2556,2460,2543.3,205580
08-05-2015,2552,2586.8,2520.05,2530.7,126866
11-05-2015,2545,2562.85,2526.25,2555.8,63760
12-05-2015,2555,2559.25,2515.35,2521.2,61376
13-05-2015,2525.85,2545,2483.95,2519.95,155434
14-05-2015,2528.5,2528.5,2486.25,2499.95,837928
15-05-2015,2508,2530,2501,2509.65,33502
18-05-2015,2515,2525,2495,2519.35,1831544
19-05-2015,2520,2529.5,2498.3,2511.95,212878
20-05-2015,2528,2563.7,2520,2557.55,108118
21-05-2015,2559.9,2580,2549,2557.65,70166
22-05-2015,2555.5,2629,2541.05,2619.55,737796
25-05-2015,2620,2633.2,2588.1,2601.4,74996
26-05-2015,2603.15,2622,2590,2606.35,53828
27-05-2015,2595,2631.5,2592,2616.55,96482
28-05-2015,2600,2624.9,2582.9,2609.95,76098
29-05-2015,2611.35,2646.95,2599.4,2610.6,195974
01-06-2015,2610.25,2644.85,2607.6,2616.4,73896
02-06-2015,2628,2630.5,2591,2600.45,103568
03-06-2015,2609.95,2625,2592,2610.75,100560
04-06-2015,2620,2622,2590.5,2606.2,68786
05-06-2015,2584.55,2605,2568,2572.35,222754
08-06-2015,2598,2598,2564.6,2578.65,69924
09-06-2015,2575,2588,2550,2558.1,53630
10-06-2015,2564,2610,2564,2602.05,89924
11-06-2015,2605,2625,2551,2571,83500
12-06-2015,2574.85,2588.05,2477,2512.05,211666
15-06-2015,2500,2519.9,2482,2511.8,204628
16-06-2015,2512.1,2516.4,2495,2511.05,62236
17-06-2015,2511,2530.05,2503.2,2514.95,92202
18-06-2015,2515,2545.8,2511,2528.55,82374
19-06-2015,2539.9,2560,2530,2551.1,60832
22-06-2015,2552.55,2605,2552,2595.7,58294
23-06-2015,2600,2600,2571.05,2577.7,145588
24-06-2015,2582,2585.8,2560,2568.4,116180
25-06-2015,2567,2574,2546.5,2551.75,54504
26-06-2015,2553,2598,2553,2594.05,67198
29-06-2015,2580,2603.2,2546,2593.55,101602
30-06-2015,2590,2590,2547,2552.2,108860
01-07-2015,2565,2599,2560.15,2591.8,65830
02-07-2015,2608.8,2608.8,2575,2580.85,72456
03-07-2015,2577,2608.65,2571,2604.8,58990
06-07-2015,2590,2643.4,2581.9,2632.8,92850
07-07-2015,2635,2646.65,2604.9,2619.05,78296
08-07-2015,2601,2622.45,2584.1,2594.05,303412
09-07-2015,2600,2600,2505.75,2521.4,259988
10-07-2015,2562,2562,2455,2471.9,606696
13-07-2015,2484,2518.3,2480,2508.6,128048
14-07-2015,2509,2511.8,2491,2499.5,95370
15-07-2015,2503,2550,2503,2546.25,92056
16-07-2015,2541,2558.45,2526,2538.15,80986
17-07-2015,2541,2567,2541,2559.35,73088
20-07-2015,2559,2589,2554.35,2579.55,65860
21-07-2015,2579.5,2599.05,2556,2562.85,79240
22-07-2015,2560,2567.9,2521.4,2528.1,135736
23-07-2015,2535,2538.45,2483,2487.95,126690
24-07-2015,2514,2517,2493.85,2503.75,53340
27-07-2015,2500,2505,2482.05,2496.9,130690
28-07-2015,2500,2518.95,2492.05,2501.5,64630
29-07-2015,2512,2515.45,2484.9,2508.1,78546
30-07-2015,2510,2515,2477,2480.95,100382
31-07-2015,2490,2518.5,2488.55,2510,83126
03-08-2015,2509.9,2524,2500,2507.95,48678
04-08-2015,2510,2520.8,2485.8,2509.3,60430
05-08-2015,2510,2547.85,2510,2541.65,66790
06-08-2015,2550,2582,2550,2574.3,79392
07-08-2015,2574.3,2574.3,2548.25,2551.7,43454
10-08-2015,2563,2588,2558.3,2570.8,63296
11-08-2015,2570,2609.95,2544.05,2603.05,116824
12-08-2015,2603,2689.6,2603,2671.4,401028
13-08-2015,2671.5,2682.5,2627.05,2637.4,89796
14-08-2015,2635.1,2713,2635.1,2693.65,135894
17-08-2015,2694,2694,2655.45,2684.75,83512
18-08-2015,2700,2746,2694.2,2734.6,103260
19-08-2015,2750,2750.95,2718.05,2731.4,62588
20-08-2015,2732,2732,2675.25,2691.2,66368
21-08-2015,2690.3,2727.8,2657,2675.1,108304
24-08-2015,2675,2675,2570,2579.2,167770
25-08-2015,2585,2618.1,2536.1,2567.35,155944
26-08-2015,2565.45,2638.95,2514.9,2576.75,108616
27-08-2015,2615.2,2615.2,2547,2577.6,63812
28-08-2015,2599,2604.9,2560,2570.65,80804
31-08-2015,2583.85,2588.45,2533,2565.25,85438
01-09-2015,2567,2610,2531,2538.8,98388
02-09-2015,2560,2619,2546.6,2593.2,106866
03-09-2015,2614,2614,2577,2605.25,57044
04-09-2015,2625,2625,2542.45,2549.45,90636
07-09-2015,2552,2559.5,2535,2539.5,46044
08-09-2015,2543,2563.7,2523.05,2542.1,512514
09-09-2015,2560,2575,2546.65,2550.65,62014
10-09-2015,2540,2576,2527.05,2542.35,110606
11-09-2015,2549.9,2568,2535.2,2545.5,81920
14-09-2015,2555,2564.7,2545.15,2550.75,34628
15-09-2015,2550.75,2558,2536,2543.15,68234
16-09-2015,2548,2563.95,2543.5,2551.15,41600
18-09-2015,2560,2585,2547.8,2554.15,94854
21-09-2015,2550,2554.15,2534.15,2550.7,54602
22-09-2015,2554.15,2575,2493.9,2526.35,89186
23-09-2015,2527,2557.3,2515,2534.05,74106
24-09-2015,2534,2583.95,2531.9,2575.6,133316
28-09-2015,2580,2618.95,2580,2590.35,55330
29-09-2015,2572,2632,2570,2590.2,74704
30-09-2015,2630,2641.8,2571.55,2587.7,90546
01-10-2015,2600,2645,2590.6,2639.7,110352
05-10-2015,2650,2769,2650,2713.45,215412
06-10-2015,2725,2725.4,2680.2,2695.7,133480
07-10-2015,2695.7,2716.45,2647.1,2655.1,131440
08-10-2015,2665.05,2678,2620.5,2634.75,96736
09-10-2015,2678,2678,2610,2629.85,118000
12-10-2015,2667,2670,2585.3,2592.4,191846
13-10-2015,2605,2612.45,2568.05,2597.4,243962
14-10-2015,2550,2550,2480,2483.4,723396
15-10-2015,2490,2505,2465,2468.65,843970
16-10-2015,2490,2492,2470,2475.95,113920
19-10-2015,2478,2493,2458,2486.85,157074
20-10-2015,2493,2529.8,2492.5,2526.7,123862
21-10-2015,2526.75,2542.2,2518.7,2525.5,123038
23-10-2015,2535,2542,2527.05,2536.2,75840
26-10-2015,2545,2548,2517,2535.2,84658
27-10-2015,2535.2,2543.95,2521.45,2529.8,63014
28-10-2015,2526,2530,2507.6,2524.65,73428
29-10-2015,2530,2530,2493,2496.15,179668
30-10-2015,2501,2511,2485,2497.3,87304
02-11-2015,2497,2516.9,2488.05,2511.2,76464
03-11-2015,2520,2545.55,2518.55,2542.6,70980
04-11-2015,2551,2551,2520.2,2529.45,58756
05-11-2015,2538.95,2539,2485.15,2490.75,252790
06-11-2015,2488,2515.6,2483,2505.75,46934
09-11-2015,2484,2500.6,2468.95,2475.05,242028
10-11-2015,2476,2478,2451.5,2461.7,199900
13-11-2015,2465,2465,2387.7,2397.3,210762
16-11-2015,2400,2400,2355,2374.9,142860
17-11-2015,2381,2398.45,2375.75,2390.5,108060
18-11-2015,2390.55,2390.55,2346.95,2351.9,193076
19-11-2015,2370,2381.25,2352.05,2363.2,316556
20-11-2015,2364.1,2422,2364,2395.55,101632
23-11-2015,2413.9,2413.9,2384.15,2391.7,62248
24-11-2015,2388,2391.9,2365,2370.1,55752
26-11-2015,2372,2381.8,2338,2345.15,89382
27-11-2015,2346,2357.9,2333,2352.65,129668
30-11-2015,2360,2381.3,2352,2365.25,89252
01-12-2015,2365,2378.4,2357.2,2362.15,89434
02-12-2015,2367,2370.95,2349,2365.25,82846
03-12-2015,2366,2372.55,2347.5,2350.85,136578
04-12-2015,2339.8,2340,2322,2330.15,164818
07-12-2015,2331,2345,2316.65,2324.1,162092
08-12-2015,2323,2348.5,2318,2329.5,212822
09-12-2015,2330,2371,2320.55,2365.7,172142
10-12-2015,2370,2392.4,2353.5,2380.75,108516
11-12-2015,2395,2395,2363.05,2387.25,107072
14-12-2015,2344.9,2384.45,2335,2377.45,269902
15-12-2015,2380,2384.9,2365.7,2375.2,53926
16-12-2015,2397.95,2414.55,2385.7,2407.1,252840
17-12-2015,2420,2445.75,2395.2,2440.35,137124
18-12-2015,2437.55,2437.55,2403.15,2416.45,320128
21-12-2015,2410,2448,2407.45,2440.95,73056
22-12-2015,2441.05,2441.05,2400.5,2405.95,69932
23-12-2015,2411.35,2435,2410,2420.4,48366
24-12-2015,2420,2435.95,2403.8,2433.35,38392
28-12-2015,2422,2462.9,2422,2458.5,414864
29-12-2015,2460,2464.5,2445,2451.95,48200
30-12-2015,2452,2457,2413,2418.4,54808
31-12-2015,2420,2448,2409,2439.2,62962
01-01-2016,2432.1,2436.35,2412.4,2416.25,64378
04-01-2016,2416.1,2416.1,2369.05,2375.5,262498
05-01-2016,2383,2386.35,2343.55,2350.35,146954
06-01-2016,2365,2384.5,2352.2,2381.2,90250
07-01-2016,2375,2379.7,2359.85,2370.05,132686
08-01-2016,2380,2409,2372.95,2397.25,69254
11-01-2016,2396.45,2396.45,2349.9,2363,65566
12-01-2016,2367.95,2367.95,2301.1,2324.05,291138
13-01-2016,2317,2327.95,2258,2280.3,672554
14-01-2016,2275,2297.5,2252.6,2278.95,244870
15-01-2016,2290,2291.35,2258.15,2263.5,175192
18-01-2016,2270,2291,2263,2282.45,144486
19-01-2016,2283,2293,2267.25,2279,54776
20-01-2016,2279,2282.5,2243.75,2277.6,119194
21-01-2016,2280,2286.25,2247,2261.2,105962
22-01-2016,2266,2301,2260,2295.25,298538
25-01-2016,2295.15,2338.8,2293.05,2305.95,66944
27-01-2016,2303.95,2327.95,2283.7,2319.6,68270
28-01-2016,2310,2347,2310,2330.9,70362
29-01-2016,2339,2398.25,2336.1,2391.2,74230
01-02-2016,2392,2412,2361.05,2402.2,57782
02-02-2016,2408,2430.5,2380,2401.5,76890
03-02-2016,2377,2422.9,2356.95,2417.05,82094
04-02-2016,2420,2437.55,2403.2,2417.45,172872
05-02-2016,2406.1,2439.95,2406.1,2425.85,47698
08-02-2016,2415,2415,2350,2368.5,87642
09-02-2016,2331,2332,2257,2281.45,206276
10-02-2016,2280,2290,2258.05,2270.05,141830
11-02-2016,2271.1,2285,2173.1,2196.05,122050
12-02-2016,2198,2242,2167.95,2226.5,138038
15-02-2016,2245.6,2306.5,2226.6,2269.55,1508258
16-02-2016,2270,2281,2244.8,2267.75,53672
17-02-2016,2270.7,2281.9,2248.05,2278,86912
18-02-2016,2280.05,2319.45,2279,2315.3,63574
19-02-2016,2314,2325.3,2307,2320.2,37690
22-02-2016,2320.5,2343.45,2305.1,2314.2,814442
23-02-2016,2316,2320,2253.9,2265.1,367304
24-02-2016,2264,2264,2205.5,2218.65,94352
25-02-2016,2222,2238,2184.15,2212.25,118910
26-02-2016,2238,2256.95,2202.6,2214.7,72152
29-02-2016,2214,2230,2119,2181.9,286204
01-03-2016,2182.5,2284.5,2163.5,2275,101882
02-03-2016,2291.1,2330,2256.05,2319.55,99492
03-03-2016,2324,2389.5,2301.2,2377.3,151934
04-03-2016,2373,2377.95,2350,2359.05,57200
08-03-2016,2345,2365,2306,2354.4,64442
09-03-2016,2350,2368.85,2298,2356.2,86988
10-03-2016,2356,2356,2315.4,2348,62364
11-03-2016,2348,2389.9,2336.9,2366,431996
14-03-2016,2370,2396.9,2340,2352,55424
15-03-2016,2355,2356.95,2320,2329.65,46922
16-03-2016,2323.4,2331,2308.2,2327.35,37024
17-03-2016,2330.1,2361.65,2330.1,2351.75,73026
18-03-2016,2363,2435,2363,2427.25,164462
21-03-2016,2430,2457,2419.85,2443.65,92452
22-03-2016,2446,2485,2435.6,2474.05,88790
23-03-2016,2478,2485,2457.1,2474.7,246460
28-03-2016,2485.1,2517.95,2461.2,2473.55,99430
29-03-2016,2475,2486.4,2450,2467.85,59094
30-03-2016,2470,2503,2465,2488.35,57840
31-03-2016,2488,2534,2472.5,2516.05,98368
01-04-2016,2505.05,2520.95,2435.55,2455.4,136238
04-04-2016,2469,2487.8,2448,2470.7,67740
05-04-2016,2472.3,2484,2446.75,2462.65,398780
06-04-2016,2465,2487.5,2460.05,2478.9,74266
07-04-2016,2478.9,2483.4,2458.9,2470.95,42450
08-04-2016,2465,2466.9,2425.2,2428.7,66518
11-04-2016,2450,2514.45,2412.15,2506.65,109704
12-04-2016,2506.65,2519.25,2487.45,2512.5,61282
13-04-2016,2525,2543.4,2513.05,2523.15,67650
18-04-2016,2449,2553.15,2449,2522.4,452424
20-04-2016,2548,2548,2442,2451.9,483590
21-04-2016,2462,2466.9,2415,2423.2,179398
22-04-2016,2411,2435,2404.95,2417.2,139456
25-04-2016,2417,2454.2,2406,2448.3,131934
26-04-2016,2435,2492.8,2435,2488,129506
27-04-2016,2489.9,2512,2477.35,2505.55,89546
28-04-2016,2508,2536.35,2500,2526.95,148142
29-04-2016,2520,2539.6,2511.1,2530.05,711036
02-05-2016,2530.05,2530.05,2500.05,2525.15,45652
03-05-2016,2520,2530,2475.1,2480.25,139044
04-05-2016,2471,2492.1,2457.95,2478.25,62108
05-05-2016,2480.65,2490.4,2465,2474,93840
06-05-2016,2470,2484,2432,2472.15,54464
09-05-2016,2472.15,2519.9,2458.65,2515.35,93348
10-05-2016,2514,2532.85,2497.1,2523.6,43958
11-05-2016,2515,2524,2488.05,2517.75,97016
12-05-2016,2519,2570,2519,2567.05,110112
13-05-2016,2565,2565,2512,2523.4,94694
16-05-2016,2524,2563.95,2524,2553.8,55638
17-05-2016,2556,2590.85,2553,2570.2,106632
18-05-2016,2570.2,2570.2,2527.7,2550.45,64916
19-05-2016,2550,2559.9,2527.75,2555.55,84588
20-05-2016,2564.95,2565,2526,2532.05,164252
23-05-2016,2532,2547.75,2481,2491.7,378854
24-05-2016,2483.9,2488,2461,2467.5,226002
25-05-2016,2488.55,2532,2488.55,2526.7,151286
26-05-2016,2526,2569,2506.3,2552.8,112572
27-05-2016,2561,2580,2550,2572.05,122420
30-05-2016,2585,2643,2585,2635.35,131610
31-05-2016,2621,2645.45,2570,2575.1,94854
01-06-2016,2577.9,2642.55,2571.85,2631.85,127640
02-06-2016,2629.5,2651,2609,2646.9,64806
03-06-2016,2651,2658.6,2620.6,2630.85,72042
06-06-2016,2629.55,2639.85,2605,2611.35,63824
07-06-2016,2627,2638.9,2615,2631.45,36318
08-06-2016,2630,2630,2606.95,2611.1,36440
09-06-2016,2620,2624.6,2558,2577.5,81036
10-06-2016,2577,2602.25,2556,2560.95,60666
13-06-2016,2550,2555.65,2521,2551.95,73008
14-06-2016,2550,2556.9,2518.25,2534.7,72004
15-06-2016,2530,2563.7,2523.6,2555.7,75630
16-06-2016,2560.5,2564.8,2517.75,2557.1,63996
17-06-2016,2559,2609.8,2559,2603.5,85018
20-06-2016,2599.5,2662.95,2594.8,2655.7,227400
21-06-2016,2660,2661.1,2640,2647.3,86732
22-06-2016,2647.3,2675.45,2634,2665.5,111096
23-06-2016,2654.1,2657.95,2625,2644.3,80824
24-06-2016,2585,2592.1,2517.1,2570.7,305350
27-06-2016,2548,2548,2484.15,2495.35,209156
28-06-2016,2495.5,2502,2455,2461.8,186920
29-06-2016,2477,2509,2467,2499.6,116686
30-06-2016,2514,2563.8,2500.55,2550.8,371228
01-07-2016,2553.1,2571,2495,2501.8,97622
04-07-2016,2520,2525,2490,2494.8,105550
05-07-2016,2498,2498,2477,2482.7,60660
07-07-2016,2488,2492.9,2425,2429.05,147614
08-07-2016,2435,2443,2404.5,2425.5,228290
11-07-2016,2427,2469,2427,2463.65,101140
12-07-2016,2469,2476.65,2437,2461.5,62036
13-07-2016,2476,2498,2451.55,2491.4,112434
14-07-2016,2488.5,2526.85,2472.05,2520.3,182280
15-07-2016,2524,2528,2428.05,2441.9,578922
18-07-2016,2445,2470,2428.95,2433.5,182726
19-07-2016,2430,2467.05,2430,2461.55,76850
20-07-2016,2458,2499,2448.05,2493.25,116480
21-07-2016,2490,2515,2466,2501.25,98400
22-07-2016,2490,2520.9,2480,2509.15,85330
25-07-2016,2508.5,2555,2507.05,2551.55,125844
26-07-2016,2551,2563,2531.3,2548.3,85622
27-07-2016,2550,2580,2548.3,2576.1,112658
28-07-2016,2577,2626.6,2577,2615.55,120586
29-07-2016,2614,2632,2599.2,2618.55,84648
01-08-2016,2620,2720,2620,2698,306896
02-08-2016,2696,2716,2686.05,2692.1,311732
03-08-2016,2680.5,2694,2648.85,2656.25,132298
04-08-2016,2678.7,2682.05,2638.95,2652.65,110250
05-08-2016,2660,2682.9,2633,2648.9,202886
08-08-2016,2648,2666.8,2631.45,2651.9,69162
09-08-2016,2651.9,2659,2610,2650.55,100474
10-08-2016,2650,2680,2647,2673.9,114764
11-08-2016,2670,2715,2669.5,2704.3,68542
12-08-2016,2706,2740,2705.95,2732.35,83180
16-08-2016,2740,2740,2674,2691.45,69424
17-08-2016,2695,2695,2618,2623.9,97192
18-08-2016,2630,2657,2630,2636.7,33318
19-08-2016,2636,2647.8,2600,2603.95,63758
22-08-2016,2581,2593.5,2540,2551.45,84006
23-08-2016,2536,2606,2536,2603.2,89648
24-08-2016,2601,2601,2568.1,2571.9,75562
25-08-2016,2576,2589.2,2529,2550.1,95894
26-08-2016,2555.1,2571.55,2521.05,2529.15,54952
29-08-2016,2530,2533.95,2471.15,2501.6,117372
30-08-2016,2510,2574.75,2501.6,2548.7,68150
31-08-2016,2547,2547,2501,2512.55,73496
01-09-2016,2529,2530,2489.95,2507.6,51666
02-09-2016,2515,2519,2499.1,2513.5,62048
06-09-2016,2514,2544,2481,2484.05,520660
07-09-2016,2509,2509,2424,2447,293128
08-09-2016,2367,2367,2287,2321.15,603684
09-09-2016,2325,2366,2320,2352.5,191110
12-09-2016,2337.5,2364.6,2320,2359.1,141262
14-09-2016,2359.1,2374.95,2311,2328.55,265664
15-09-2016,2339,2344.5,2318,2328.05,243314
16-09-2016,2345,2376.95,2320,2361.15,395314
19-09-2016,2363.8,2422.95,2350.35,2407.35,171600
20-09-2016,2407.35,2419.9,2385,2411.1,75108
21-09-2016,2406.5,2421.4,2401.05,2413.5,1685842
22-09-2016,2428.5,2428.5,2371,2377.65,469060
23-09-2016,2384,2401.5,2375,2397.3,882088
26-09-2016,2393,2416.9,2393,2400.85,558926
27-09-2016,2405,2445,2405,2430.7,79766
28-09-2016,2430,2436,2415,2423.45,254512
29-09-2016,2428,2449.6,2419.45,2434.6,700728
30-09-2016,2435,2448,2425,2427.2,349554
03-10-2016,2440,2455,2401.3,2411.8,183492
04-10-2016,2412,2422.3,2395.05,2401.1,1519100
05-10-2016,2406,2413.4,2376,2382.55,92802
06-10-2016,2390,2397.55,2372,2384.25,91144
07-10-2016,2388,2388,2356.9,2368.25,88570
10-10-2016,2370,2385,2352.8,2380.1,164984
13-10-2016,2355,2367.85,2323.25,2328.5,792440
14-10-2016,2322,2384.4,2298.85,2365.9,363638
17-10-2016,2367.1,2377,2348.05,2362.9,114160
18-10-2016,2371,2410,2355,2398.3,147164
19-10-2016,2405,2405,2371.2,2394.2,108162
20-10-2016,2390.1,2408.75,2386,2399.85,55030
21-10-2016,2398,2431.25,2398,2428.7,86424
24-10-2016,2428,2430.55,2404,2427.85,40064
25-10-2016,2398,2414.4,2388.9,2398.65,69504
26-10-2016,2398.65,2403.95,2373,2396.95,83738
27-10-2016,2380,2425,2366.9,2413.25,108572
28-10-2016,2413.25,2415,2383,2399.25,69238
01-11-2016,2394,2394.6,2335.05,2347.7,75204
02-11-2016,2340,2340,2296.15,2304.45,1325668
03-11-2016,2294,2333.55,2284,2319.95,104006
04-11-2016,2301,2336,2294.95,2330.1,126488
07-11-2016,2331.5,2339,2263.1,2279.35,274938
08-11-2016,2280,2307.5,2262.3,2283.7,132148
09-11-2016,2220.9,2275,2142.3,2171.05,757174
10-11-2016,2200,2219,2142,2158.05,151660
11-11-2016,2145,2146,2091,2105.05,171570
15-11-2016,2115,2156.4,2054.7,2122.1,121138
16-11-2016,2125,2209.5,2125,2190.25,1019310
17-11-2016,2189,2204.7,2135.2,2142.15,126570
18-11-2016,2146,2149.05,2106.5,2123.15,95108
21-11-2016,2130,2141,2107,2132.55,84768
22-11-2016,2132,2174.9,2121.65,2134.3,80690
23-11-2016,2141.15,2162.3,2129.6,2156.7,737708
24-11-2016,2155,2208,2140,2186.5,529064
25-11-2016,2199.95,2310,2196.1,2300.85,307770
28-11-2016,2300,2317.7,2254.4,2277.3,128884
29-11-2016,2280.5,2290.25,2251.35,2258.4,70810
30-11-2016,2262.5,2295,2244.05,2276.75,96284
01-12-2016,2290,2290,2256.65,2266.45,68918
02-12-2016,2265,2269.9,2208,2223.9,81224
05-12-2016,2221,2235.15,2173,2186.45,75966
06-12-2016,2195,2204,2177,2190.45,91508
07-12-2016,2190,2190,2151,2158.2,132192
08-12-2016,2160,2200,2160,2196.9,125494
09-12-2016,2201.55,2220.95,2175,2193.45,106284
12-12-2016,2195,2215.5,2166,2206.25,435374
13-12-2016,2244,2244,2185,2200.85,81496
14-12-2016,2202,2223,2190,2207.9,112504
15-12-2016,2207.9,2271.5,2200.55,2259.5,212302
16-12-2016,2270.1,2286,2257.6,2281.75,89296
19-12-2016,2288,2296.05,2262.9,2287.5,55026
20-12-2016,2290,2344,2287.45,2337.75,129340
21-12-2016,2345,2345,2305,2312.75,63422
22-12-2016,2312.75,2324.7,2286,2309.85,85978
23-12-2016,2309,2315.7,2280,2290.2,56552
26-12-2016,2280,2300,2272.5,2292.1,61462
27-12-2016,2290,2329,2288.85,2321.85,62170
28-12-2016,2325,2349,2308.05,2315.8,67392
29-12-2016,2304.9,2355,2304.9,2350.75,83142
30-12-2016,2351.9,2375.9,2351.9,2361.95,82958
02-01-2017,2365,2375,2352.9,2359.05,50260
03-01-2017,2361,2371.35,2344.05,2368.5,98492
04-01-2017,2369.1,2386,2358.5,2378.55,51342
05-01-2017,2378.55,2387,2325,2334.55,117118
06-01-2017,2320,2329.8,2257,2283.6,528968
09-01-2017,2288,2310,2257.05,2303.75,80870
10-01-2017,2319,2328.3,2289,2315.45,213236
11-01-2017,2315.45,2328,2282,2323.05,94466
12-01-2017,2339.9,2359.75,2303,2343.3,214322
13-01-2017,2350,2368,2241.5,2252,913922
16-01-2017,2252,2273.9,2230,2258.55,289480
17-01-2017,2260,2287,2252.55,2277.65,75938
18-01-2017,2284.6,2297,2267,2295,238226
19-01-2017,2295,2297,2283,2290.3,134058
20-01-2017,2291,2300,2266,2287.45,61972
23-01-2017,2259,2311,2259,2305.7,171260
24-01-2017,2310,2324,2294.5,2318,233774
25-01-2017,2318,2359.95,2318,2352.7,114796
27-01-2017,2350,2377.3,2347.5,2358.05,89736
30-01-2017,2340,2348.05,2322.05,2334.2,180772
31-01-2017,2334,2334,2206.55,2229.9,447766
01-02-2017,2224.35,2239.95,2162,2169.45,609436
02-02-2017,2170,2218.9,2154.3,2205.8,292880
